Year,Month,County,County_Code,Deaths,latitude,longitude,Population
2010,Aug,"Miami-Dade County, FL",12086,14,25.6364246,-80.4989467,2508000
2010,Aug,"Cook County, IL",17031,62,41.8197385,-87.756525,5199000
2010,Aug,"Prince George's County, MD",24033,12,38.803929,-76.8518695,865912
2010,Aug,"Baltimore city, MD",24510,12,39.2559916,-76.634341,621180
2010,Aug,"Wayne County, MI",26163,17,42.2682408,-83.2844172,1815000
2010,Aug,"Jackson County, MO",29095,12,40.6531945,-106.3447246,675011
2010,Aug,"Clark County, NV",32003,10,36.13440979,-115.0472645,1953000
2010,Aug,"Essex County, NJ",34013,12,40.7913922,-74.2479444,784597
2010,Aug,"Erie County, NY",36029,10,42.7164263,-78.7620327,919077
2010,Aug,"Kings County, NY",36047,14,40.64530975,-73.95502303,2510000
2010,Aug,"Allegheny County, PA",42003,12,40.4597204,-79.9760405,1224000
2010,Aug,"Philadelphia County, PA",42101,20,40.0114538,-75.1326504,1528000
2010,Aug,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2373000
2010,Aug,"Harris County, TX",48201,16,29.8119769,-95.3741247,4108000
2010,Sep,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,658116
2010,Sep,"Maricopa County, AZ",4013,13,33.34883,-112.49123,3826000
2010,Sep,"Los Angeles County, CA",6037,33,34.3155072,-118.2096814,9826000
2010,Sep,"Miami-Dade County, FL",12086,12,25.6364246,-80.4989467,2508000
2010,Sep,"Palm Beach County, FL",12099,15,26.6279798,-80.4494174,1324000
2010,Sep,"Cook County, IL",17031,36,41.8197385,-87.756525,5199000
2010,Sep,"Orleans Parish, LA",22071,11,30.0801436,-89.9319134,347903
2010,Sep,"Prince George's County, MD",24033,11,38.803929,-76.8518695,865912
2010,Sep,"Baltimore city, MD",24510,10,39.2559916,-76.634341,621180
2010,Sep,"Suffolk County, MA",25025,14,42.3544455,-70.9788771,725262
2010,Sep,"Wayne County, MI",26163,18,42.2682408,-83.2844172,1815000
2010,Sep,"Kings County, NY",36047,14,40.64530975,-73.95502303,2510000
2010,Sep,"Philadelphia County, PA",42101,30,40.0114538,-75.1326504,1528000
2010,Sep,"Shelby County, TN",47157,11,35.1782557,-89.8739775,928618
2010,Sep,"Dallas County, TX",48113,14,32.7620405,-96.7790069,2373000
2010,Sep,"Harris County, TX",48201,19,29.8119769,-95.3741247,4108000
2010,Oct,"Maricopa County, AZ",4013,23,33.34883,-112.49123,3826000
2010,Oct,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814,9826000
2010,Oct,"Riverside County, CA",6065,11,33.7219991,-116.0372472,2202000
2010,Oct,"Miami-Dade County, FL",12086,18,25.6364246,-80.4989467,2508000
2010,Oct,"Fulton County, GA",13121,12,34.0580391,-84.2961283,926038
2010,Oct,"Cook County, IL",17031,39,41.8197385,-87.756525,5199000
2010,Oct,"Marion County, IN",18097,11,39.7810289,-86.1365457,904668
2010,Oct,"Baltimore city, MD",24510,16,39.2559916,-76.634341,621180
2010,Oct,"Wayne County, MI",26163,26,42.2682408,-83.2844172,1815000
2010,Oct,"Kings County, NY",36047,18,40.64530975,-73.95502303,2510000
2010,Oct,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1528000
2010,Oct,"Dallas County, TX",48113,15,32.7620405,-96.7790069,2373000
2010,Oct,"Harris County, TX",48201,27,29.8119769,-95.3741247,4108000
2010,Nov,"Maricopa County, AZ",4013,19,33.34883,-112.49123,3826000
2010,Nov,"Alameda County, CA",6001,10,37.6090291,-121.899142,1510271
2010,Nov,"Los Angeles County, CA",6037,40,34.3155072,-118.2096814,9826000
2010,Nov,"San Bernardino County, CA",6071,10,34.8253019,-116.0833144,2042000
2010,Nov,"District of Columbia, DC",11001,11,38.8949549,-77.0366456,601723
2010,Nov,"Miami-Dade County, FL",12086,16,25.6364246,-80.4989467,2508000
2010,Nov,"Cook County, IL",17031,36,41.8197385,-87.756525,5199000
2010,Nov,"Baltimore city, MD",24510,10,39.2559916,-76.634341,621180
2010,Nov,"Wayne County, MI",26163,20,42.2682408,-83.2844172,1815000
2010,Nov,"St. Louis County, MO",29189,11,38.63904535,-90.51882739,998792
2010,Nov,"St. Louis city, MO",29510,19,38.6267938,-90.19770345,319289
2010,Nov,"Kings County, NY",36047,17,40.64530975,-73.95502303,2510000
2010,Nov,"Philadelphia County, PA",42101,10,40.0114538,-75.1326504,1528000
2010,Nov,"Bexar County, TX",48029,13,29.4263987,-98.5104781,1723000
2010,Nov,"Dallas County, TX",48113,12,32.7620405,-96.7790069,2373000
2010,Nov,"Harris County, TX",48201,21,29.8119769,-95.3741247,4108000
2010,Nov,"Tarrant County, TX",48439,14,32.7513658,-97.335696,1750000
2010,Dec,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,658116
2010,Dec,"Maricopa County, AZ",4013,19,33.34883,-112.49123,3826000
2010,Dec,"Alameda County, CA",6001,14,37.6090291,-121.899142,1510271
2010,Dec,"Los Angeles County, CA",6037,42,34.3155072,-118.2096814,9826000
2010,Dec,"Miami-Dade County, FL",12086,11,25.6364246,-80.4989467,2508000
2010,Dec,"Cook County, IL",17031,29,41.8197385,-87.756525,5199000
2010,Dec,"Orleans Parish, LA",22071,15,30.0801436,-89.9319134,347903
2010,Dec,"Baltimore city, MD",24510,17,39.2559916,-76.634341,621180
2010,Dec,"Wayne County, MI",26163,30,42.2682408,-83.2844172,1815000
2010,Dec,"Essex County, NJ",34013,15,40.7913922,-74.2479444,784597
2010,Dec,"Kings County, NY",36047,10,40.64530975,-73.95502303,2510000
2010,Dec,"Philadelphia County, PA",42101,17,40.0114538,-75.1326504,1528000
2010,Dec,"Shelby County, TN",47157,12,35.1782557,-89.8739775,928618
2010,Dec,"Dallas County, TX",48113,10,32.7620405,-96.7790069,2373000
2010,Dec,"Harris County, TX",48201,22,29.8119769,-95.3741247,4108000
2011,Jan,"Alameda County, CA",6001,15,37.6090291,-121.899142,1529875
2011,Jan,"Los Angeles County, CA",6037,36,34.3155072,-118.2096814,9897000
2011,Jan,"Broward County, FL",12011,10,26.1598074,-80.4623642,1788000
2011,Jan,"Miami-Dade County, FL",12086,17,25.6364246,-80.4989467,2580000
2011,Jan,"Cook County, IL",17031,25,41.8197385,-87.756525,5216000
2011,Jan,"Marion County, IN",18097,11,39.7810289,-86.1365457,910861
2011,Jan,"Orleans Parish, LA",22071,14,30.0801436,-89.9319134,360840
2011,Jan,"Prince George's County, MD",24033,13,38.803929,-76.8518695,875277
2011,Jan,"Baltimore city, MD",24510,14,39.2559916,-76.634341,620792
2011,Jan,"Wayne County, MI",26163,25,42.2682408,-83.2844172,1801000
2011,Jan,"Essex County, NJ",34013,11,40.7913922,-74.2479444,787006
2011,Jan,"Philadelphia County, PA",42101,21,40.0114538,-75.1326504,1539000
2011,Jan,"Harris County, TX",48201,22,29.8119769,-95.3741247,4181000
2011,Feb,"Maricopa County, AZ",4013,12,33.34883,-112.49123,3872000
2011,Feb,"Los Angeles County, CA",6037,37,34.3155072,-118.2096814,9897000
2011,Feb,"Miami-Dade County, FL",12086,10,25.6364246,-80.4989467,2580000
2011,Feb,"Cook County, IL",17031,24,41.8197385,-87.756525,5216000
