,Month,Month Code,County,County Code,Deaths,latitude,longitude,Population
1167,"Sep., 2012",2012/09,"Harris County, TX",48201,19,29.8119769,-95.3741247,4263000
1180,"Oct., 2012",2012/10,"Harris County, TX",48201,16,29.8119769,-95.3741247,4263000
1198,"Nov., 2012",2012/11,"Harris County, TX",48201,21,29.8119769,-95.3741247,4263000
1213,"Dec., 2012",2012/12,"Harris County, TX",48201,30,29.8119769,-95.3741247,4263000
1229,"Jan., 2013",2013/01,"Harris County, TX",48201,15,29.8119769,-95.3741247,4352000
1241,"Feb., 2013",2013/02,"Harris County, TX",48201,20,29.8119769,-95.3741247,4352000
1257,"Mar., 2013",2013/03,"Harris County, TX",48201,21,29.8119769,-95.3741247,4352000
1272,"Apr., 2013",2013/04,"Harris County, TX",48201,27,29.8119769,-95.3741247,4352000
1285,"May, 2013",2013/05,"Harris County, TX",48201,29,29.8119769,-95.3741247,4352000
1301,"Jun., 2013",2013/06,"Harris County, TX",48201,25,29.8119769,-95.3741247,4352000
1321,"Jul., 2013",2013/07,"Harris County, TX",48201,24,29.8119769,-95.3741247,4352000
1341,"Aug., 2013",2013/08,"Harris County, TX",48201,21,29.8119769,-95.3741247,4352000
1356,"Sep., 2013",2013/09,"Harris County, TX",48201,33,29.8119769,-95.3741247,4352000
1373,"Oct., 2013",2013/10,"Harris County, TX",48201,16,29.8119769,-95.3741247,4352000
1391,"Nov., 2013",2013/11,"Harris County, TX",48201,25,29.8119769,-95.3741247,4352000
1407,"Dec., 2013",2013/12,"Harris County, TX",48201,27,29.8119769,-95.3741247,4352000
1419,"Jan., 2014",2014/01,"Harris County, TX",48201,21,29.8119769,-95.3741247,4448000
1429,"Feb., 2014",2014/02,"Harris County, TX",48201,11,29.8119769,-95.3741247,4448000
1441,"Mar., 2014",2014/03,"Harris County, TX",48201,20,29.8119769,-95.3741247,4448000
1455,"Apr., 2014",2014/04,"Harris County, TX",48201,16,29.8119769,-95.3741247,4448000
1473,"May, 2014",2014/05,"Harris County, TX",48201,20,29.8119769,-95.3741247,4448000
1491,"Jun., 2014",2014/06,"Harris County, TX",48201,22,29.8119769,-95.3741247,4448000
1505,"Jul., 2014",2014/07,"Harris County, TX",48201,32,29.8119769,-95.3741247,4448000
1519,"Aug., 2014",2014/08,"Harris County, TX",48201,21,29.8119769,-95.3741247,4448000
1536,"Sep., 2014",2014/09,"Harris County, TX",48201,23,29.8119769,-95.3741247,4448000
1554,"Oct., 2014",2014/10,"Harris County, TX",48201,18,29.8119769,-95.3741247,4448000
1568,"Nov., 2014",2014/11,"Harris County, TX",48201,23,29.8119769,-95.3741247,4448000
1586,"Dec., 2014",2014/12,"Harris County, TX",48201,39,29.8119769,-95.3741247,4448000
1605,"Jan., 2015",2015/01,"Harris County, TX",48201,28,29.8119769,-95.3741247,4538000
1618,"Feb., 2015",2015/02,"Harris County, TX",48201,25,29.8119769,-95.3741247,4538000
1635,"Mar., 2015",2015/03,"Harris County, TX",48201,38,29.8119769,-95.3741247,4538000
1648,"Apr., 2015",2015/04,"Harris County, TX",48201,30,29.8119769,-95.3741247,4538000
1670,"May, 2015",2015/05,"Harris County, TX",48201,28,29.8119769,-95.3741247,4538000
1695,"Jun., 2015",2015/06,"Harris County, TX",48201,31,29.8119769,-95.3741247,4538000
1724,"Jul., 2015",2015/07,"Harris County, TX",48201,29,29.8119769,-95.3741247,4538000
1749,"Aug., 2015",2015/08,"Harris County, TX",48201,42,29.8119769,-95.3741247,4538000
1774,"Sep., 2015",2015/09,"Harris County, TX",48201,21,29.8119769,-95.3741247,4538000
1798,"Oct., 2015",2015/10,"Harris County, TX",48201,30,29.8119769,-95.3741247,4538000
1821,"Nov., 2015",2015/11,"Harris County, TX",48201,41,29.8119769,-95.3741247,4538000
1843,"Dec., 2015",2015/12,"Harris County, TX",48201,26,29.8119769,-95.3741247,4538000
1861,"Jan., 2016",2016/01,"Harris County, TX",48201,28,29.8119769,-95.3741247,4092459
1873,"Feb., 2016",2016/02,"Harris County, TX",48201,25,29.8119769,-95.3741247,4092459
1892,"Mar., 2016",2016/03,"Harris County, TX",48201,29,29.8119769,-95.3741247,4092459
1911,"Apr., 2016",2016/04,"Harris County, TX",48201,17,29.8119769,-95.3741247,4092459
1935,"May, 2016",2016/05,"Harris County, TX",48201,39,29.8119769,-95.3741247,4092459
1962,"Jun., 2016",2016/06,"Harris County, TX",48201,34,29.8119769,-95.3741247,4092459
1988,"Jul., 2016",2016/07,"Harris County, TX",48201,35,29.8119769,-95.3741247,4092459
2020,"Aug., 2016",2016/08,"Harris County, TX",48201,28,29.8119769,-95.3741247,4092459
2044,"Sep., 2016",2016/09,"Harris County, TX",48201,37,29.8119769,-95.3741247,4092459
2069,"Oct., 2016",2016/10,"Harris County, TX",48201,23,29.8119769,-95.3741247,4092459
2096,"Nov., 2016",2016/11,"Harris County, TX",48201,23,29.8119769,-95.3741247,4092459
2120,"Dec., 2016",2016/12,"Harris County, TX",48201,34,29.8119769,-95.3741247,4092459
1572,"Dec., 2014",2014/12,"Hillsborough County, FL",12057,11,27.9184543,-82.3488057,1318000
1623,"Mar., 2015",2015/03,"Hillsborough County, FL",12057,13,27.9184543,-82.3488057,1349000
174,"Sep., 2007",2007/09,"Jackson County, MO",29095,11,40.6531945,-106.3447246,685246
300,"Apr., 2008",2008/04,"Jackson County, MO",29095,10,40.6531945,-106.3447246,700699
323,"May, 2008",2008/05,"Jackson County, MO",29095,11,40.6531945,-106.3447246,700699
384,"Aug., 2008",2008/08,"Jackson County, MO",29095,21,40.6531945,-106.3447246,700699
403,"Sep., 2008",2008/09,"Jackson County, MO",29095,18,40.6531945,-106.3447246,700699
428,"Oct., 2008",2008/10,"Jackson County, MO",29095,10,40.6531945,-106.3447246,700699
446,"Nov., 2008",2008/11,"Jackson County, MO",29095,12,40.6531945,-106.3447246,700699
502,"Mar., 2009",2009/03,"Jackson County, MO",29095,12,40.6531945,-106.3447246,705708
664,"Jan., 2010",2010/01,"Jackson County, MO",29095,11,40.6531945,-106.3447246,675011
704,"Apr., 2010",2010/04,"Jackson County, MO",29095,10,40.6531945,-106.3447246,675011
749,"Jul., 2010",2010/07,"Jackson County, MO",29095,12,40.6531945,-106.3447246,675011
770,"Aug., 2010",2010/08,"Jackson County, MO",29095,12,40.6531945,-106.3447246,675011
872,"Mar., 2011",2011/03,"Jackson County, MO",29095,10,40.6531945,-106.3447246,675373
935,"Jul., 2011",2011/07,"Jackson County, MO",29095,11,40.6531945,-106.3447246,675373
952,"Aug., 2011",2011/08,"Jackson County, MO",29095,12,40.6531945,-106.3447246,675373
969,"Sep., 2011",2011/09,"Jackson County, MO",29095,10,40.6531945,-106.3447246,675373
1002,"Nov., 2011",2011/11,"Jackson County, MO",29095,16,40.6531945,-106.3447246,675373
1140,"Aug., 2012",2012/08,"Jackson County, MO",29095,11,40.6531945,-106.3447246,677558
1161,"Sep., 2012",2012/09,"Jackson County, MO",29095,11,40.6531945,-106.3447246,677558
1223,"Jan., 2013",2013/01,"Jackson County, MO",29095,12,40.6531945,-106.3447246,680290
1296,"Jun., 2013",2013/06,"Jackson County, MO",29095,13,40.6531945,-106.3447246,680290
1315,"Jul., 2013",2013/07,"Jackson County, MO",29095,10,40.6531945,-106.3447246,680290
1350,"Sep., 2013",2013/09,"Jackson County, MO",29095,12,40.6531945,-106.3447246,680290
1547,"Oct., 2014",2014/10,"Jackson County, MO",29095,11,40.6531945,-106.3447246,683683
1712,"Jul., 2015",2015/07,"Jackson County, MO",29095,13,40.6531945,-106.3447246,687623
1761,"Sep., 2015",2015/09,"Jackson County, MO",29095,21,40.6531945,-106.3447246,687623
1834,"Dec., 2015",2015/12,"Jackson County, MO",29095,14,40.6531945,-106.3447246,687623
1854,"Jan., 2016",2016/01,"Jackson County, MO",29095,14,40.6531945,-106.3447246,674158
1979,"Jul., 2016",2016/07,"Jackson County, MO",29095,11,40.6531945,-106.3447246,674158
2006,"Aug., 2016",2016/08,"Jackson County, MO",29095,10,40.6531945,-106.3447246,674158
2034,"Sep., 2016",2016/09,"Jackson County, MO",29095,19,40.6531945,-106.3447246,674158
2059,"Oct., 2016",2016/10,"Jackson County, MO",29095,13,40.6531945,-106.3447246,674158
2087,"Nov., 2016",2016/11,"Jackson County, MO",29095,10,40.6531945,-106.3447246,674158
2112,"Dec., 2016",2016/12,"Jackson County, MO",29095,13,40.6531945,-106.3447246,674158
92,"Jun., 2007",2007/06,"Jefferson County, AL",1073,14,33.5228184,-86.9164513,661477
112,"Jul., 2007",2007/07,"Jefferson County, AL",1073,18,33.5228184,-86.9164513,661477
161,"Sep., 2007",2007/09,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,661477
182,"Oct., 2007",2007/10,"Jefferson County, AL",1073,12,33.5228184,-86.9164513,661477
202,"Nov., 2007",2007/11,"Jefferson County, AL",1073,12,33.5228184,-86.9164513,661477
243,"Jan., 2008",2008/01,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,663394
352,"Jul., 2008",2008/07,"Jefferson County, AL",1073,16,33.5228184,-86.9164513,663394
391,"Sep., 2008",2008/09,"Jefferson County, AL",1073,12,33.5228184,-86.9164513,663394
413,"Oct., 2008",2008/10,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,663394
454,"Dec., 2008",2008/12,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,663394
524,"May, 2009",2009/05,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,665027
779,"Sep., 2010",2010/09,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,658116
825,"Dec., 2010",2010/12,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,658116
863,"Mar., 2011",2011/03,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,657779
1092,"Jun., 2012",2012/06,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,657704
1149,"Sep., 2012",2012/09,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,657704
1182,"Nov., 2012",2012/11,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,657704
1242,"Mar., 2013",2013/03,"Jefferson County, AL",1073,12,33.5228184,-86.9164513,658913
1286,"Jun., 2013",2013/06,"Jefferson County, AL",1073,14,33.5228184,-86.9164513,658913
1374,"Nov., 2013",2013/11,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,658913
1607,"Feb., 2015",2015/02,"Jefferson County, AL",1073,12,33.5228184,-86.9164513,660367
1619,"Mar., 2015",2015/03,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,660367
1650,"May, 2015",2015/05,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,660367
1697,"Jul., 2015",2015/07,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,660367
1775,"Oct., 2015",2015/10,"Jefferson County, AL",1073,14,33.5228184,-86.9164513,660367
1800,"Nov., 2015",2015/11,"Jefferson County, AL",1073,17,33.5228184,-86.9164513,660367
1823,"Dec., 2015",2015/12,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,660367
1844,"Jan., 2016",2016/01,"Jefferson County, AL",1073,12,33.5228184,-86.9164513,658466
1862,"Feb., 2016",2016/02,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,658466
1874,"Mar., 2016",2016/03,"Jefferson County, AL",1073,10,33.5228184,-86.9164513,658466
1894,"Apr., 2016",2016/04,"Jefferson County, AL",1073,14,33.5228184,-86.9164513,658466
1937,"Jun., 2016",2016/06,"Jefferson County, AL",1073,12,33.5228184,-86.9164513,658466
2022,"Sep., 2016",2016/09,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,658466
2046,"Oct., 2016",2016/10,"Jefferson County, AL",1073,12,33.5228184,-86.9164513,658466
2097,"Dec., 2016",2016/12,"Jefferson County, AL",1073,11,33.5228184,-86.9164513,658466
149,"Aug., 2007",2007/08,"Jefferson County, KY",21111,11,38.1787175,-85.664528,711766
380,"Aug., 2008",2008/08,"Jefferson County, KY",21111,11,38.1787175,-85.664528,717414
1116,"Jul., 2012",2012/07,"Jefferson County, KY",21111,10,38.1787175,-85.664528,751111
1612,"Feb., 2015",2015/02,"Jefferson County, KY",21111,10,38.1787175,-85.664528,763623
1707,"Jul., 2015",2015/07,"Jefferson County, KY",21111,10,38.1787175,-85.664528,763623
1787,"Oct., 2015",2015/10,"Jefferson County, KY",21111,11,38.1787175,-85.664528,763623
1882,"Mar., 2016",2016/03,"Jefferson County, KY",21111,11,38.1787175,-85.664528,741096
2001,"Aug., 2016",2016/08,"Jefferson County, KY",21111,15,38.1787175,-85.664528,741096
2081,"Nov., 2016",2016/11,"Jefferson County, KY",21111,11,38.1787175,-85.664528,741096
2107,"Dec., 2016",2016/12,"Jefferson County, KY",21111,10,38.1787175,-85.664528,741096
124,"Jul., 2007",2007/07,"Jefferson Parish, LA",22051,11,29.8502657,-90.1293894,440339
424,"Oct., 2008",2008/10,"Jefferson Parish, LA",22051,13,29.8502657,-90.1293894,444655
513,"Apr., 2009",2009/04,"Jefferson Parish, LA",22051,10,29.8502657,-90.1293894,443342
532,"May, 2009",2009/05,"Jefferson Parish, LA",22051,13,29.8502657,-90.1293894,443342
549,"Jun., 2009",2009/06,"Jefferson Parish, LA",22051,11,29.8502657,-90.1293894,443342
883,"Apr., 2011",2011/04,"Jefferson Parish, LA",22051,12,29.8502657,-90.1293894,434018
948,"Aug., 2011",2011/08,"Jefferson Parish, LA",22051,10,29.8502657,-90.1293894,434018
1279,"May, 2013",2013/05,"Jefferson Parish, LA",22051,11,29.8502657,-90.1293894,435217
1331,"Aug., 2013",2013/08,"Jefferson Parish, LA",22051,10,29.8502657,-90.1293894,435217
494,"Mar., 2009",2009/03,"Kern County, CA",6029,10,35.3145701,-118.7538222,807407
561,"Jul., 2009",2009/07,"Kern County, CA",6029,10,35.3145701,-118.7538222,807407
1507,"Aug., 2014",2014/08,"Kern County, CA",6029,10,35.3145701,-118.7538222,874190
1675,"Jun., 2015",2015/06,"Kern County, CA",6029,11,35.3145701,-118.7538222,882176
1258,"Mar., 2013",2013/03,"King County, WA",53033,10,47.4873376,-121.8622122,2048000
1725,"Jul., 2015",2015/07,"King County, WA",53033,13,47.4873376,-121.8622122,2117000
64,"Apr., 2007",2007/04,"Kings County, NY",36047,10,40.64530975,-73.95502303,2539000
86,"May, 2007",2007/05,"Kings County, NY",36047,22,40.64530975,-73.95502303,2539000
107,"Jun., 2007",2007/06,"Kings County, NY",36047,18,40.64530975,-73.95502303,2539000
130,"Jul., 2007",2007/07,"Kings County, NY",36047,20,40.64530975,-73.95502303,2539000
176,"Sep., 2007",2007/09,"Kings County, NY",36047,15,40.64530975,-73.95502303,2539000
195,"Oct., 2007",2007/10,"Kings County, NY",36047,14,40.64530975,-73.95502303,2539000
220,"Nov., 2007",2007/11,"Kings County, NY",36047,16,40.64530975,-73.95502303,2539000
237,"Dec., 2007",2007/12,"Kings County, NY",36047,21,40.64530975,-73.95502303,2539000
268,"Feb., 2008",2008/02,"Kings County, NY",36047,11,40.64530975,-73.95502303,2550000
284,"Mar., 2008",2008/03,"Kings County, NY",36047,14,40.64530975,-73.95502303,2550000
346,"Jun., 2008",2008/06,"Kings County, NY",36047,10,40.64530975,-73.95502303,2550000
366,"Jul., 2008",2008/07,"Kings County, NY",36047,18,40.64530975,-73.95502303,2550000
387,"Aug., 2008",2008/08,"Kings County, NY",36047,11,40.64530975,-73.95502303,2550000
406,"Sep., 2008",2008/09,"Kings County, NY",36047,14,40.64530975,-73.95502303,2550000
429,"Oct., 2008",2008/10,"Kings County, NY",36047,14,40.64530975,-73.95502303,2550000
447,"Nov., 2008",2008/11,"Kings County, NY",36047,12,40.64530975,-73.95502303,2550000
465,"Dec., 2008",2008/12,"Kings County, NY",36047,17,40.64530975,-73.95502303,2550000
503,"Mar., 2009",2009/03,"Kings County, NY",36047,10,40.64530975,-73.95502303,2567000
518,"Apr., 2009",2009/04,"Kings County, NY",36047,11,40.64530975,-73.95502303,2567000
537,"May, 2009",2009/05,"Kings County, NY",36047,12,40.64530975,-73.95502303,2567000
553,"Jun., 2009",2009/06,"Kings County, NY",36047,10,40.64530975,-73.95502303,2567000
573,"Jul., 2009",2009/07,"Kings County, NY",36047,29,40.64530975,-73.95502303,2567000
592,"Aug., 2009",2009/08,"Kings County, NY",36047,14,40.64530975,-73.95502303,2567000
606,"Sep., 2009",2009/09,"Kings County, NY",36047,13,40.64530975,-73.95502303,2567000
621,"Oct., 2009",2009/10,"Kings County, NY",36047,11,40.64530975,-73.95502303,2567000
636,"Nov., 2009",2009/11,"Kings County, NY",36047,12,40.64530975,-73.95502303,2567000
651,"Dec., 2009",2009/12,"Kings County, NY",36047,12,40.64530975,-73.95502303,2567000
706,"Apr., 2010",2010/04,"Kings County, NY",36047,11,40.64530975,-73.95502303,2510000
722,"May, 2010",2010/05,"Kings County, NY",36047,12,40.64530975,-73.95502303,2510000
738,"Jun., 2010",2010/06,"Kings County, NY",36047,18,40.64530975,-73.95502303,2510000
753,"Jul., 2010",2010/07,"Kings County, NY",36047,18,40.64530975,-73.95502303,2510000
774,"Aug., 2010",2010/08,"Kings County, NY",36047,14,40.64530975,-73.95502303,2510000
790,"Sep., 2010",2010/09,"Kings County, NY",36047,14,40.64530975,-73.95502303,2510000
804,"Oct., 2010",2010/10,"Kings County, NY",36047,18,40.64530975,-73.95502303,2510000
819,"Nov., 2010",2010/11,"Kings County, NY",36047,17,40.64530975,-73.95502303,2510000
835,"Dec., 2010",2010/12,"Kings County, NY",36047,10,40.64530975,-73.95502303,2510000
888,"Apr., 2011",2011/04,"Kings County, NY",36047,15,40.64530975,-73.95502303,2545000
903,"May, 2011",2011/05,"Kings County, NY",36047,14,40.64530975,-73.95502303,2545000
920,"Jun., 2011",2011/06,"Kings County, NY",36047,12,40.64530975,-73.95502303,2545000
937,"Jul., 2011",2011/07,"Kings County, NY",36047,11,40.64530975,-73.95502303,2545000
954,"Aug., 2011",2011/08,"Kings County, NY",36047,17,40.64530975,-73.95502303,2545000
973,"Sep., 2011",2011/09,"Kings County, NY",36047,21,40.64530975,-73.95502303,2545000
989,"Oct., 2011",2011/10,"Kings County, NY",36047,10,40.64530975,-73.95502303,2545000
1068,"Apr., 2012",2012/04,"Kings County, NY",36047,11,40.64530975,-73.95502303,2574000
1106,"Jun., 2012",2012/06,"Kings County, NY",36047,11,40.64530975,-73.95502303,2574000
1124,"Jul., 2012",2012/07,"Kings County, NY",36047,17,40.64530975,-73.95502303,2574000
1163,"Sep., 2012",2012/09,"Kings County, NY",36047,10,40.64530975,-73.95502303,2574000
1238,"Feb., 2013",2013/02,"Kings County, NY",36047,10,40.64530975,-73.95502303,2600000
1253,"Mar., 2013",2013/03,"Kings County, NY",36047,11,40.64530975,-73.95502303,2600000
1267,"Apr., 2013",2013/04,"Kings County, NY",36047,10,40.64530975,-73.95502303,2600000
1298,"Jun., 2013",2013/06,"Kings County, NY",36047,10,40.64530975,-73.95502303,2600000
1335,"Aug., 2013",2013/08,"Kings County, NY",36047,14,40.64530975,-73.95502303,2600000
1369,"Oct., 2013",2013/10,"Kings County, NY",36047,11,40.64530975,-73.95502303,2600000
1533,"Sep., 2014",2014/09,"Kings County, NY",36047,11,40.64530975,-73.95502303,2621000
1549,"Oct., 2014",2014/10,"Kings County, NY",36047,11,40.64530975,-73.95502303,2621000
1599,"Jan., 2015",2015/01,"Kings County, NY",36047,10,40.64530975,-73.95502303,2637000
1664,"May, 2015",2015/05,"Kings County, NY",36047,11,40.64530975,-73.95502303,2637000
1717,"Jul., 2015",2015/07,"Kings County, NY",36047,12,40.64530975,-73.95502303,2637000
1744,"Aug., 2015",2015/08,"Kings County, NY",36047,13,40.64530975,-73.95502303,2637000
1792,"Oct., 2015",2015/10,"Kings County, NY",36047,11,40.64530975,-73.95502303,2637000
1817,"Nov., 2015",2015/11,"Kings County, NY",36047,11,40.64530975,-73.95502303,2637000
1837,"Dec., 2015",2015/12,"Kings County, NY",36047,10,40.64530975,-73.95502303,2637000
1955,"Jun., 2016",2016/06,"Kings County, NY",36047,16,40.64530975,-73.95502303,2504700
1983,"Jul., 2016",2016/07,"Kings County, NY",36047,13,40.64530975,-73.95502303,2504700
2011,"Aug., 2016",2016/08,"Kings County, NY",36047,17,40.64530975,-73.95502303,2504700
2037,"Sep., 2016",2016/09,"Kings County, NY",36047,14,40.64530975,-73.95502303,2504700
80,"May, 2007",2007/05,"Lake County, IN",18089,12,41.4193829,-87.3692227,702479
123,"Jul., 2007",2007/07,"Lake County, IN",18089,11,41.4193829,-87.3692227,702479
423,"Oct., 2008",2008/10,"Lake County, IN",18089,13,41.4193829,-87.3692227,707622
617,"Oct., 2009",2009/10,"Lake County, IN",18089,12,41.4193829,-87.3692227,712567
731,"Jun., 2010",2010/06,"Lake County, IN",18089,12,41.4193829,-87.3692227,704294
1081,"May, 2012",2012/05,"Lake County, IN",18089,10,41.4193829,-87.3692227,701494
1310,"Jul., 2013",2013/07,"Lake County, IN",18089,11,41.4193829,-87.3692227,703841
1527,"Sep., 2014",2014/09,"Lake County, IN",18089,10,41.4193829,-87.3692227,704149
1736,"Aug., 2015",2015/08,"Lake County, IN",18089,10,41.4193829,-87.3692227,703910
2055,"Oct., 2016",2016/10,"Lake County, IN",18089,12,41.4193829,-87.3692227,703462
2,"Jan., 2007",2007/01,"Los Angeles County, CA",6037,64,34.3155072,-118.2096814,9735000
21,"Feb., 2007",2007/02,"Los Angeles County, CA",6037,51,34.3155072,-118.2096814,9735000
